user_device,user_osName,user_browserName,user_lat_lng,dest_lat_lng,booked_flight,booked_hotel,booked_rental,subscriber_id,subscriber_name,subscriber_tier,avg_daily_rate,commission_rate,mobile_optimized,p_conversion_ground_truth
mobile,iOS,Safari,"49.3105,-116.1596","35.5425,-101.834",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
mobile,iOS,Safari,"49.3105,-116.1596","35.5425,-101.834",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
mobile,iOS,Safari,"49.3105,-116.1596","35.5425,-101.834",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.03229546469845053
mobile,iOS,Safari,"49.3105,-116.1596","35.5425,-101.834",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
mobile,iOS,Safari,"49.3105,-116.1596","35.5425,-101.834",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.03229546469845053
desktop,macOS,Chrome,"36.2203,-108.2503","43.5651,-111.9328",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.03916572279676437
desktop,macOS,Chrome,"36.2203,-108.2503","43.5651,-111.9328",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.03916572279676437
desktop,macOS,Chrome,"36.2203,-108.2503","43.5651,-111.9328",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.07585818002124355
desktop,macOS,Chrome,"36.2203,-108.2503","43.5651,-111.9328",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.03916572279676437
desktop,macOS,Chrome,"36.2203,-108.2503","43.5651,-111.9328",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.03916572279676437
mobile,Android,Chrome,"28.9756,-78.4925","27.3543,-59.2821",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,Android,Chrome,"28.9756,-78.4925","27.3543,-59.2821",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,Android,Chrome,"28.9756,-78.4925","27.3543,-59.2821",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,Android,Chrome,"28.9756,-78.4925","27.3543,-59.2821",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,Android,Chrome,"28.9756,-78.4925","27.3543,-59.2821",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,Android,Chrome,"29.5049,-72.5874","15.1056,-66.5829",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
mobile,Android,Chrome,"29.5049,-72.5874","15.1056,-66.5829",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
mobile,Android,Chrome,"29.5049,-72.5874","15.1056,-66.5829",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.03229546469845053
mobile,Android,Chrome,"29.5049,-72.5874","15.1056,-66.5829",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
mobile,Android,Chrome,"29.5049,-72.5874","15.1056,-66.5829",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.03229546469845053
mobile,Android,Samsung Internet,"27.4559,-104.7699","14.3311,-95.089",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,Android,Samsung Internet,"27.4559,-104.7699","14.3311,-95.089",0.0,1,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,Android,Samsung Internet,"27.4559,-104.7699","14.3311,-95.089",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,Android,Samsung Internet,"27.4559,-104.7699","14.3311,-95.089",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,Android,Samsung Internet,"27.4559,-104.7699","14.3311,-95.089",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,iOS,Chrome,"45.088,-106.7742","41.712,-125.5137",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Chrome,"45.088,-106.7742","41.712,-125.5137",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Chrome,"45.088,-106.7742","41.712,-125.5137",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Chrome,"45.088,-106.7742","41.712,-125.5137",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Chrome,"45.088,-106.7742","41.712,-125.5137",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
desktop,macOS,Firefox,"28.0508,-106.0054","30.5534,-121.1412",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
desktop,macOS,Firefox,"28.0508,-106.0054","30.5534,-121.1412",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
desktop,macOS,Firefox,"28.0508,-106.0054","30.5534,-121.1412",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.13010847436299788
desktop,macOS,Firefox,"28.0508,-106.0054","30.5534,-121.1412",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
desktop,macOS,Firefox,"28.0508,-106.0054","30.5534,-121.1412",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.06913842034334684
mobile,Android,,"28.1281,-106.114","27.0542,-100.7906",0.0,0,1.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.025332703226871745
mobile,Android,,"28.1281,-106.114","27.0542,-100.7906",0.0,0,1.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.025332703226871745
mobile,Android,,"28.1281,-106.114","27.0542,-100.7906",0.0,0,1.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.011543752483922297
mobile,Android,,"28.1281,-106.114","27.0542,-100.7906",0.0,1,1.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.025332703226871745
mobile,Android,,"28.1281,-106.114","27.0542,-100.7906",0.0,0,1.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.011543752483922297
desktop,macOS,Firefox,"46.2618,-118.2035","49.8379,-102.2425",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
desktop,macOS,Firefox,"46.2618,-118.2035","49.8379,-102.2425",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
desktop,macOS,Firefox,"46.2618,-118.2035","49.8379,-102.2425",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.057324175898868755
desktop,macOS,Firefox,"46.2618,-118.2035","49.8379,-102.2425",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
desktop,macOS,Firefox,"46.2618,-118.2035","49.8379,-102.2425",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.029312230751356333
mobile,iOS,Chrome,"33.6151,-73.6542","33.0239,-68.7045",0.0,0,1.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.025332703226871745
mobile,iOS,Chrome,"33.6151,-73.6542","33.0239,-68.7045",0.0,0,1.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.025332703226871745
mobile,iOS,Chrome,"33.6151,-73.6542","33.0239,-68.7045",0.0,0,1.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.011543752483922297
mobile,iOS,Chrome,"33.6151,-73.6542","33.0239,-68.7045",0.0,0,1.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.025332703226871745
mobile,iOS,Chrome,"33.6151,-73.6542","33.0239,-68.7045",0.0,0,1.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.011543752483922297
mobile,iOS,Safari,"25.7714,-109.3151","30.6225,-123.9541",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Safari,"25.7714,-109.3151","30.6225,-123.9541",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Safari,"25.7714,-109.3151","30.6225,-123.9541",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Safari,"25.7714,-109.3151","30.6225,-123.9541",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Safari,"25.7714,-109.3151","30.6225,-123.9541",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,iOS,Safari,"26.2974,-98.9998","17.8712,-114.3694",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Safari,"26.2974,-98.9998","17.8712,-114.3694",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Safari,"26.2974,-98.9998","17.8712,-114.3694",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Safari,"26.2974,-98.9998","17.8712,-114.3694",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Safari,"26.2974,-98.9998","17.8712,-114.3694",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,iOS,Chrome,"28.5543,-119.5157","16.9396,-105.7483",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Chrome,"28.5543,-119.5157","16.9396,-105.7483",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Chrome,"28.5543,-119.5157","16.9396,-105.7483",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Chrome,"28.5543,-119.5157","16.9396,-105.7483",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Chrome,"28.5543,-119.5157","16.9396,-105.7483",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
desktop,Windows,Edge,"30.3348,-77.1022","33.2278,-91.5301",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
desktop,Windows,Edge,"30.3348,-77.1022","33.2278,-91.5301",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
desktop,Windows,Edge,"30.3348,-77.1022","33.2278,-91.5301",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.06913842034334684
desktop,Windows,Edge,"30.3348,-77.1022","33.2278,-91.5301",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
desktop,Windows,Edge,"30.3348,-77.1022","33.2278,-91.5301",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.06913842034334684
mobile,iOS,Chrome,"41.6287,-83.4421","41.1694,-82.6328",1.0,0,1.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.060086650174007654
mobile,iOS,Chrome,"41.6287,-83.4421","41.1694,-82.6328",1.0,0,1.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.060086650174007654
mobile,iOS,Chrome,"41.6287,-83.4421","41.1694,-82.6328",1.0,0,1.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.027922573784073024
mobile,iOS,Chrome,"41.6287,-83.4421","41.1694,-82.6328",1.0,0,1.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.060086650174007654
mobile,iOS,Chrome,"41.6287,-83.4421","41.1694,-82.6328",1.0,0,1.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.027922573784073024
mobile,iOS,Chrome,"28.9332,-72.6622","14.7392,-91.1777",1.0,0,,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
mobile,iOS,Chrome,"28.9332,-72.6622","14.7392,-91.1777",1.0,1,,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
mobile,iOS,Chrome,"28.9332,-72.6622","14.7392,-91.1777",1.0,0,,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.03229546469845053
mobile,iOS,Chrome,"28.9332,-72.6622","14.7392,-91.1777",1.0,1,,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
mobile,iOS,Chrome,"28.9332,-72.6622","14.7392,-91.1777",1.0,0,,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.03229546469845053
desktop,macOS,Chrome,"27.9719,-80.9192","24.3864,-97.6924",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
desktop,macOS,Chrome,"27.9719,-80.9192","24.3864,-97.6924",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
desktop,macOS,Chrome,"27.9719,-80.9192","24.3864,-97.6924",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.057324175898868755
desktop,macOS,Chrome,"27.9719,-80.9192","24.3864,-97.6924",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
desktop,macOS,Chrome,"27.9719,-80.9192","24.3864,-97.6924",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.029312230751356333
tablet,Android,Chrome,"44.118,-104.3147","32.3018,-97.4208",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
tablet,Android,Chrome,"44.118,-104.3147","32.3018,-97.4208",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
tablet,Android,Chrome,"44.118,-104.3147","32.3018,-97.4208",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.029312230751356333
tablet,Android,Chrome,"44.118,-104.3147","32.3018,-97.4208",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
tablet,Android,Chrome,"44.118,-104.3147","32.3018,-97.4208",0.0,1,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.029312230751356333
mobile,iOS,Safari,"41.7764,-107.6063","42.7171,-100.039",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.03916572279676437
mobile,iOS,Safari,"41.7764,-107.6063","42.7171,-100.039",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.03916572279676437
mobile,iOS,Safari,"41.7764,-107.6063","42.7171,-100.039",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.01798620996209156
mobile,iOS,Safari,"41.7764,-107.6063","42.7171,-100.039",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.03916572279676437
mobile,iOS,Safari,"41.7764,-107.6063","42.7171,-100.039",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.01798620996209156
mobile,iOS,Chrome,"35.8831,-85.1142","32.7564,-91.4554",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.03916572279676437
mobile,iOS,Chrome,"35.8831,-85.1142","32.7564,-91.4554",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.03916572279676437
mobile,iOS,Chrome,"35.8831,-85.1142","32.7564,-91.4554",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.01798620996209156
mobile,iOS,Chrome,"35.8831,-85.1142","32.7564,-91.4554",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.03916572279676437
mobile,iOS,Chrome,"35.8831,-85.1142","32.7564,-91.4554",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.01798620996209156
desktop,Windows,Chrome,INVALID_COORD,"42.1273,-113.17",0.0,0,1.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.025332703226871745
desktop,Windows,Chrome,INVALID_COORD,"42.1273,-113.17",0.0,0,1.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.025332703226871745
desktop,Windows,Chrome,INVALID_COORD,"42.1273,-113.17",0.0,0,1.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.025332703226871745
desktop,Windows,Chrome,INVALID_COORD,"42.1273,-113.17",0.0,0,1.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.025332703226871745
desktop,Windows,Chrome,INVALID_COORD,"42.1273,-113.17",0.0,0,1.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.025332703226871745
mobile,iOS,Chrome,"32.7996,-91.6892","41.9677,-79.1408",0.0,1,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Chrome,"32.7996,-91.6892","41.9677,-79.1408",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Chrome,"32.7996,-91.6892","41.9677,-79.1408",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Chrome,"32.7996,-91.6892","41.9677,-79.1408",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Chrome,"32.7996,-91.6892","41.9677,-79.1408",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,iOS,Safari,"37.0625,-119.6871","31.0526,-131.003",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Safari,"37.0625,-119.6871","31.0526,-131.003",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Safari,"37.0625,-119.6871","31.0526,-131.003",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Safari,"37.0625,-119.6871","31.0526,-131.003",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Safari,"37.0625,-119.6871","31.0526,-131.003",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,Android,Chrome,"37.6668,-116.9057","51.5299,-115.2246",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,Android,Chrome,"37.6668,-116.9057","51.5299,-115.2246",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,Android,Chrome,"37.6668,-116.9057","51.5299,-115.2246",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,Android,Chrome,"37.6668,-116.9057","51.5299,-115.2246",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,Android,Chrome,"37.6668,-116.9057","51.5299,-115.2246",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
desktop,macOS,Firefox,"34.6809,-93.2316","35.7499,-74.5032",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
desktop,macOS,Firefox,"34.6809,-93.2316","35.7499,-74.5032",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
desktop,macOS,Firefox,"34.6809,-93.2316","35.7499,-74.5032",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.057324175898868755
desktop,macOS,Firefox,"34.6809,-93.2316","35.7499,-74.5032",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
desktop,macOS,Firefox,"34.6809,-93.2316","35.7499,-74.5032",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.029312230751356333
desktop,Linux,Chrome,"47.6643,-91.6964","51.213,-105.7823",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
desktop,Linux,Chrome,"47.6643,-91.6964","51.213,-105.7823",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
desktop,Linux,Chrome,"47.6643,-91.6964","51.213,-105.7823",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.06913842034334684
desktop,Linux,Chrome,"47.6643,-91.6964","51.213,-105.7823",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
desktop,Linux,Chrome,"47.6643,-91.6964","51.213,-105.7823",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.06913842034334684
mobile,iOS,safari_mobile,"25.4015,-82.4274","30.8217,-64.7923",0.0,0,1.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.045217473483287515
mobile,iOS,safari_mobile,"25.4015,-82.4274","30.8217,-64.7923",0.0,0,1.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.045217473483287515
mobile,iOS,safari_mobile,"25.4015,-82.4274","30.8217,-64.7923",0.0,0,1.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.02083634451868043
mobile,iOS,safari_mobile,"25.4015,-82.4274","30.8217,-64.7923",0.0,0,1.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.045217473483287515
mobile,iOS,safari_mobile,"25.4015,-82.4274","30.8217,-64.7923",0.0,0,1.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.02083634451868043
mobile,iOS,Chrome,"44.5543,-113.4017","49.5562,-126.086",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Chrome,"44.5543,-113.4017","49.5562,-126.086",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Chrome,"44.5543,-113.4017","49.5562,-126.086",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Chrome,"44.5543,-113.4017","49.5562,-126.086",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Chrome,"44.5543,-113.4017","49.5562,-126.086",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,iOS,Safari,"28.1096,-94.3408","28.4387,-91.6431",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.016302499371440946
mobile,iOS,Safari,"28.1096,-94.3408","28.4387,-91.6431",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.016302499371440946
mobile,iOS,Safari,"28.1096,-94.3408","28.4387,-91.6431",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.007391541344281977
mobile,iOS,Safari,"28.1096,-94.3408","28.4387,-91.6431",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.016302499371440946
mobile,iOS,Safari,"28.1096,-94.3408","28.4387,-91.6431",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.007391541344281977
desktop,Windows,Firefox,"44.9387,-110.2776","42.8016,-115.1973",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.016302499371440946
desktop,Windows,Firefox,"44.9387,-110.2776","42.8016,-115.1973",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.016302499371440946
desktop,Windows,Firefox,"44.9387,-110.2776","42.8016,-115.1973",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.016302499371440946
desktop,Windows,Firefox,"44.9387,-110.2776","42.8016,-115.1973",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.016302499371440946
desktop,Windows,Firefox,"44.9387,-110.2776","42.8016,-115.1973",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.016302499371440946
mobile,iOS,Safari,"40.3978,-115.3402","27.0113,-96.7431",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Safari,"40.3978,-115.3402","27.0113,-96.7431",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Safari,"40.3978,-115.3402","27.0113,-96.7431",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Safari,"40.3978,-115.3402","27.0113,-96.7431",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Safari,"40.3978,-115.3402","27.0113,-96.7431",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,iOS,Safari,"46.082,-99.4752","31.7446,-108.5335",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Safari,"46.082,-99.4752","31.7446,-108.5335",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Safari,"46.082,-99.4752","31.7446,-108.5335",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Safari,"46.082,-99.4752","31.7446,-108.5335",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Safari,"46.082,-99.4752","31.7446,-108.5335",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
desktop,Windows,Chrome,"27.4379,-111.8332","23.1767,-115.8469",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.016302499371440946
desktop,Windows,Chrome,"27.4379,-111.8332","23.1767,-115.8469",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.016302499371440946
desktop,Windows,Chrome,"27.4379,-111.8332","23.1767,-115.8469",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.016302499371440946
desktop,Windows,Chrome,"27.4379,-111.8332","23.1767,-115.8469",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.016302499371440946
desktop,Windows,Chrome,"27.4379,-111.8332","23.1767,-115.8469",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.016302499371440946
mobile,Android,Samsung Internet,"38.9745,-108.9109","33.9843,-89.5965",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,Android,Samsung Internet,"38.9745,-108.9109","33.9843,-89.5965",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,Android,Samsung Internet,"38.9745,-108.9109","33.9843,-89.5965",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
